script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Skip,39,4,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Still usable this week. Core brand sport: WNBA. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,3,10,14,2,10,0,Daily News,Daily news,WNBA,General News,Swish Appeal,WNBA: Can the Lynx become the first two-time Commissioner’s Cup champs?,2026-06-01T13:00:00+00:00,167.9,https://news.google.com/rss/articles/CBMi-gFBVV95cUxOWEZrb21DampZY1NBWTZ5bWxXLWlHWEFMZ1pnNHhjU3V1SmRRV3d0aVFySkYwbmpQOU02UzlVOFdGWm1UQkd4QWFtRkduNllQRDJjbkpMSXg1Z05PVjFWdFFsV21rUGhSUG5ibVZMZmtJQjVFVWJXakFkZ3o1azA0QThzTEVUaFRBUjkySmRESFlnRHJMVHlWbVNFclg1R3NSYXhpN2NhbW1BcUZ6OFgzU051QXJ0ZFdpeWpMLTFuODlTcWtFaS1JbHNDcUR4bEZybnVMMmNaaGZRdHNQNzdmaWRXNlBncUtpMzNELTdhbk0wRm12TF9UbTZR?oc=5,Story post,WNBA: Can the Lynx become the first two-time Commissioner’s Cup champs?,WNBA: Can the Lynx become the first two-time Commissioner’s Cup champs?,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: WNBA: Can the Lynx become the first two-time Commissioner’s Cup champs?,"This is a useful update, but it should be weighed against stronger stories.",WNBA: Can the Lynx become the first two-time Commissioner’s Cup champs? What should we cover next?,"Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,,wnba::wnba_can_lynx_become_two_time_commissioner's_cup,1,1,Primary,No,No,No,,WNBA: Can the Lynx become the first two-time Commissioner’s Cup champs? Swish Appeal
v11_final,Skip,39,4,6,Other,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Recent under 72 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: normal interest. Penalties: no major penalties.,7,10,14,0,8,0,Daily News,Daily news,WNBA,General News,New York Liberty,Liberty Overcome Double Digit Deficit to Close Homestand With 83-75 Win,2026-06-07T05:25:28+00:00,31.4,https://news.google.com/rss/articles/CBMiowFBVV95cUxOVVV4QWJOWUhQQUZGVEoxMVhnMWdXNFN1dldpcl9fUkZhVnFJTmxRdWJEb2tuZk00eUhCek1JcUY4dk5GNHU2Q3pmNDA3MzJFT1dPSVVsTnpWcVFHTEtVS2E0Z0kzelV5c2o5QTYtWEx5VVhJVmtXTXVLc05idFBaRGtfVTdWTGEwZWdjZU5Uc1pWUDRXeWQzeFBKR1gyNlRhckY4?oc=5,Story post,Liberty Overcome Double Digit Deficit to Close Homestand With 83-75 Win,Liberty Overcome Double Digit Deficit to Close Homestand With 83-75 Win,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Liberty Overcome Double Digit Deficit to Close Homestand With 83-75 Win,"This is a useful update, but it should be weighed against stronger stories.",Liberty Overcome Double Digit Deficit to Close Homestand With 83-75 Win What should we cover next?,"Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,New York Liberty,wnba::new york liberty,2,5,Duplicate / alternate angle,No,No,No,,Liberty Overcome Double Digit Deficit to Close Homestand With 83-75 Win New York Liberty
v11_final,Skip,39,4,6,Other,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Recent under 72 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: normal interest. Penalties: no major penalties.,7,10,14,0,8,0,Daily News,Daily news,WNBA,General News,Phoenix Mercury,"Mercury at Fire | Jun. 5, 2026",2026-06-06T19:25:37+00:00,41.4,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBVdTc0UnVtVmhFZGlSbEhTNVRxU205UVB0c1oteE9sU1U4dFk2N0x5LTdIRk05T3RMUm5ydnZjUjhIbjI0TzhQcU1BNjl6V200cTlTLUt5bEphWEtQRmRGd0ZoZjBGbW8?oc=5,Story post,"Mercury at Fire | Jun. 5, 2026","Mercury at Fire | Jun. 5, 2026",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: Mercury at Fire | Jun. 5, 2026","This is a useful update, but it should be weighed against stronger stories.","Mercury at Fire | Jun. 5, 2026 What should we cover next?","Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Phoenix Mercury,wnba::phoenix mercury,2,5,Duplicate / alternate angle,No,No,No,,"Mercury at Fire | Jun. 5, 2026 Phoenix Mercury"
v11_final,Skip,39,4,6,Other,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Recent under 72 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: normal interest. Penalties: no major penalties.,7,10,14,0,8,0,Daily News,Daily news,WNBA,General News,New York Post,Brianna Turner says WNBA should not wear ‘USA 250’ patches due to history of slavery: ‘Be so serious’,2026-06-06T16:13:00+00:00,44.7,https://news.google.com/rss/articles/CBMisgFBVV95cUxQVFNZeWRmMUVKTks0RmRZVzBGNXZUeVRtUUtnaVNRczlfVGhxZVV3b3RiVnhlVF9TRlY2dGZjSUxlWExpamltNUVhSFpKSmFQb0l0Y25rVTZyc2Q1c1luOTdnenRwOWV0OUZaU3AtaTV6WC12XzF4cUNjMWdlMmkwRW1zNDFnUGVJam1qbWZQMGk5ZFlvUDhDVFktakhMUVZrSTRPakQ1SHJ2bk5PcFNGcmJn?oc=5,Story post,Brianna Turner says WNBA should not wear ‘USA 250’ patches due to history of slavery: ‘Be so serious’,Brianna Turner says WNBA should not wear ‘USA 250’ patches due to history of slavery: ‘Be so serious’,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Brianna Turner says WNBA should not wear ‘USA 250’ patches due to history of slavery: ‘Be so serious’,"This is a useful update, but it should be weighed against stronger stories.",Brianna Turner says WNBA should not wear ‘USA 250’ patches due to history of slavery: ‘Be so serious’ What should we cover next?,"Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,,wnba::brianna_turner_wnba_should_not_wear_usa_250',1,1,Primary,No,No,No,,Brianna Turner says WNBA should not wear ‘USA 250’ patches due to history of slavery: ‘Be so serious’ New York Post
v11_final,Skip,39,4,6,Other,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Recent under 72 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: normal interest. Penalties: no major penalties.,7,10,14,0,8,0,Daily News,Daily news,WNBA,General News,Fathom Journal,"NY Liberty Vs Atlanta Dream Post-Game With Leonie Fiebich, Isabelle Harrison, Coach Sandy Brondello (wLImhSJtQF)",2026-06-06T09:22:08+00:00,51.5,https://news.google.com/rss/articles/CBMidkFVX3lxTE5CR0NmOExwckt2NXlMdVFpRUwtNXQ2ZUtlOFdDVGdfaDNQOWtDR094V0lNYVJ3cmFtbXpaY3JJdUo1emstZ0pWOHo0TUxseXR4MmhYbkR1bjVwUTNfWmV0Zm1VVTFOa3h5anFRSTQ5bVVPc2lmNVE?oc=5,Story post,"NY Liberty Vs Atlanta Dream Post-Game With Leonie Fiebich, Isabelle Harrison, Coach Sandy Brondello (wLImhSJtQF)","NY Liberty Vs Atlanta Dream Post-Game With Leonie Fiebich, Isabelle Harrison, Coach Sandy Brondello (wLImhSJtQF)",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: NY Liberty Vs Atlanta Dream Post-Game With Leonie Fiebich, Isabelle Harrison, Coach Sandy Brondello (wLImhSJtQF)","This is a useful update, but it should be weighed against stronger stories.","NY Liberty Vs Atlanta Dream Post-Game With Leonie Fiebich, Isabelle Harrison, Coach Sandy Brondello (wLImhSJtQF) What should we cover next?","Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Atlanta Dream,wnba::atlanta dream,2,3,Duplicate / alternate angle,No,No,No,,"NY Liberty Vs Atlanta Dream Post-Game With Leonie Fiebich, Isabelle Harrison, Coach Sandy Brondello (wLImhSJtQF) Fathom Journal"
v11_final,Skip,39,4,6,Other,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Recent under 72 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: normal interest. Penalties: no major penalties.,7,10,14,0,8,0,Daily News,Daily news,WNBA,General News,streamlinefeed.co.ke,Short-Handed Mercury Overcome Portland Fire 78-72 In WNBA Clash,2026-06-06T08:24:36+00:00,52.5,https://news.google.com/rss/articles/CBMingFBVV95cUxNa0hlMk9KM2J1Nm84MDJjSHRLZHNDQWNQZDdYajlucVNsbGVKekRQanN1dFZCelc5WGtEZXZfYmNlU0hjV2hpMkhlNkhLZTVGYVpUeE12ZHU4Mm4wN2hXb0FmX1RnQ1lhUHkzNVBwZFo3NWdDLU9EWDdTVkRmNktmeG1VUnoyVjVpRGRCeVdSWWhzTmNaaVdCTEhxU3NvUQ?oc=5,Story post,Short-Handed Mercury Overcome Portland Fire 78-72 In WNBA Clash,Short-Handed Mercury Overcome Portland Fire 78-72 In WNBA Clash,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Short-Handed Mercury Overcome Portland Fire 78-72 In WNBA Clash,"This is a useful update, but it should be weighed against stronger stories.",Short-Handed Mercury Overcome Portland Fire 78-72 In WNBA Clash What should we cover next?,"Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Portland Fire,wnba::portland fire,3,5,Duplicate / alternate angle,No,No,No,,Short-Handed Mercury Overcome Portland Fire 78-72 In WNBA Clash streamlinefeed.co.ke
v11_final,Skip,39,4,6,Other,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Recent under 72 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: normal interest. Penalties: no major penalties.,7,10,14,0,8,0,Daily News,Daily news,WNBA,General News,Connecticut Sun,"Sun Fall to Sky, 85-80",2026-06-06T03:54:52+00:00,57.0,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBLQ0E2ZHhMNjRsTDBkWUdFVmxfRlBOV0FvUmU3UFZMNFp5SGtMUjhzYmNoWHdjOWVHN2VISkZXSmtlN1BwU05lQkMxc2R4MlY1WTJqLTJsdjlPSXc?oc=5,Story post,"Sun Fall to Sky, 85-80","Sun Fall to Sky, 85-80",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: Sun Fall to Sky, 85-80","This is a useful update, but it should be weighed against stronger stories.","Sun Fall to Sky, 85-80 What should we cover next?","Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Connecticut Sun,wnba::connecticut sun,2,4,Duplicate / alternate angle,No,No,No,,"Sun Fall to Sky, 85-80 Connecticut Sun"
v11_final,Skip,39,4,6,Other,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Recent under 72 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: normal interest. Penalties: no major penalties.,7,10,14,0,8,0,Daily News,Daily news,WNBA,General News,Hawkeyes Wire,"Kate Martin through the years at Iowa, in the WNBA",2026-06-06T00:10:00+00:00,60.7,https://news.google.com/rss/articles/CBMi7wFBVV95cUxOM1RwUVgxeW5POUJKd09HMS00c21RNHhxLVJpRGdBN0g1aVNRNXZsY0g1d3Q1Z3gtWklFOEJicFJVdUtHNzRzYmtJZmdLemY5U0hkcUlSUGJkNU1nQVhoUzVsSVpNMlZJRFNHV3NFNXgtOUpVOTdKQ0lZTHF2MmZBNmgzRWlNVnJPLWdjMUE1LWh4NjQtcDE4TzYzOUQyaEpFMVFFSVNpR29OaTdPMXlGX2gzdkRWeXZid0pkaFZYRnlwNHYxVVA1ZnJYVjI4TW9HUlctZzBZRWJMSDFaTy1pR0RZVWs5XzQ5ZUs3ZjlrYw?oc=5,Story post,"Kate Martin through the years at Iowa, in the WNBA","Kate Martin through the years at Iowa, in the WNBA",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: Kate Martin through the years at Iowa, in the WNBA","This is a useful update, but it should be weighed against stronger stories.","Kate Martin through the years at Iowa, in the WNBA What should we cover next?","Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,,wnba::kate_martin_through_years_iowa_wnba_kate_martin,1,1,Primary,No,No,No,,"Kate Martin through the years at Iowa, in the WNBA Hawkeyes Wire"
v11_final,Skip,39,4,6,Other,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Recent under 72 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: normal interest. Penalties: no major penalties.,7,10,14,0,8,0,Daily News,Daily news,WNBA,General News,Washington Mystics,Washington Mystics Sign Alicia Flórez To Standard Contract,2026-06-05T14:29:50+00:00,70.4,https://news.google.com/rss/articles/CBMikgFBVV95cUxNTm1TSVJQVEQ2SUdGTTZUbGM3UndXbkVTejdHcEZpcWZzRnBUTVhzZGxKd1h4a0xrR1FtVmxZTWZmaUlFbFVSbk1DTF8wZXE3Qm43RDZ6VTJFMlBKNjhhU0F6R25mbGk0dDJaSjhCM2FqZlhFeUpIOHk3OEowU1NLbks1NjkzU3FocTEtbzlISXhvdw?oc=5,Story post,Washington Mystics Sign Alicia Flórez To Standard Contract,Washington Mystics Sign Alicia Flórez To Standard Contract,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Washington Mystics Sign Alicia Flórez To Standard Contract,"This is a useful update, but it should be weighed against stronger stories.",Washington Mystics Sign Alicia Flórez To Standard Contract What should we cover next?,"Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Washington Mystics,wnba::washington mystics,2,5,Duplicate / alternate angle,No,No,No,,Washington Mystics Sign Alicia Flórez To Standard Contract Washington Mystics
v11_final,Skip,38,4,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Still usable this week. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,3,10,10,2,13,0,Daily News,Daily news,Tennis,General News,WTA Tennis,Andreeva snaps Kostyuk's winning streak to reach first major final,2026-06-04T19:31:17+00:00,89.3,https://news.google.com/rss/articles/CBMisgFBVV95cUxNV1BRZlVSTFliWXBTSTNNT1pXemY4QXFrbWs5ZjEwRDZjdGJzN3o1eHFKTjdjR0Vla3JSN3hXOURvRU5lNnZaTWp1dDRhRkhCTW1wbVNlUURsYVJCMEVUR3pIZmh2Q2pJRi1MenNDZmI5cThMYk55WVN2X3c2Nm1SUTJHN2pkb2ZLZmVHWThXTlUtRWdfYTlaOEpsTTZqVWJTQ2h6alNzcXdmWWpTRHFFbFRn?oc=5,Story post,Andreeva snaps Kostyuk's winning streak to reach first major final,Andreeva snaps Kostyuk's winning streak to reach first major final,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Andreeva snaps Kostyuk's winning streak to reach first major final,"This is a useful update, but it should be weighed against stronger stories.",Andreeva snaps Kostyuk's winning streak to reach first major final What should we cover next?,"Use a simple Tennis news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,,tennis::andreeva_snaps_kostyuk's_winning_streak_reach_major_final,1,1,Primary,No,No,No,,Andreeva snaps Kostyuk's winning streak to reach first major final WTA Tennis
v11_final,Skip,38,4,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Still usable this week. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,3,10,10,2,13,0,Daily News,Daily news,Tennis,General News,WTA Tennis,"Errani, Vavassori rally to defend Roland Garros mixed doubles title",2026-06-04T13:46:15+00:00,95.1,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNeWxEZE1qWjFGTFBUX2xwQTVwbTlWQVE3TDF1Y1NqZ1Bld2VqajZVcnVkY25iZU1wMVktT2FIUFF3NV8yLVhRRlRDVkFkN0trdlhWVnpIdVpEOU9PMjdnUklaOWVKZW04a2dSU3BXUUwzUmJIYzBfSkJkemdWOGZOVjcxaVpCYlpyWGVSWGVqVjFMMDhMcHJQMW9TVV90OGVKN2tocEtsMm8?oc=5,Story post,"Errani, Vavassori rally to defend Roland Garros mixed doubles title","Errani, Vavassori rally to defend Roland Garros mixed doubles title",Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,"Quick hit: Errani, Vavassori rally to defend Roland Garros mixed doubles title","This is a useful update, but it should be weighed against stronger stories.","Errani, Vavassori rally to defend Roland Garros mixed doubles title What should we cover next?","Use a simple Tennis news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,Roland Garros,tennis::roland garros,13,26,Duplicate / alternate angle,No,No,No,,"Errani, Vavassori rally to defend Roland Garros mixed doubles title WTA Tennis"
v11_final,Skip,38,4,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Still usable this week. Strong secondary sport: Softball. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,3,10,10,2,13,0,College Spotlight,College spotlight,Softball,General News,NCAA.com,2026 DII softball championship: Saint Leo vs. McKendree game two full replay,2026-06-03T22:50:18+00:00,110.0,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPUmNXYjdUTldvN21uaXRTcjAyS2xCR3I1UHZpTGtaeC1aRzY0OWNNWnlMc0ZLb05meGlycEozUGxBR05KcUZqdzZkMHFibEp3djlQY3VuU3JTMlB4ZGVsRmlhcE80T1NBVzB1TVN0R2kxczU4Mk5pT19zVnhmRi16aUtDUkliamZ0VVY1c3NVU1ExNnJOQ29ObGMzbWNOVl9sdjdmdGJqSDRvMElKdnlkMnJoRnAwWDduMGlfVlFweDZOQQ?oc=5,Story post,2026 DII softball championship: Saint Leo vs. McKendree game two full replay,2026 DII softball championship: Saint Leo vs. McKendree game two full replay,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: 2026 DII softball championship: Saint Leo vs. McKendree game two full replay,"This is a useful update, but it should be weighed against stronger stories.",2026 DII softball championship: Saint Leo vs. McKendree game two full replay What should we cover next?,"Use a simple Softball news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,,softball::saint_leo_softball_title,1,4,Primary,No,No,No,,2026 DII softball championship: Saint Leo vs. McKendree game two full replay NCAA.com
v11_final,Skip,38,4,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Still usable this week. Strong secondary sport: Softball. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,3,10,10,2,13,0,College Spotlight,College spotlight,Softball,General News,NCAA.com,2026 DIII softball championship game 2: Redlands vs. Trine full replay,2026-06-03T18:33:51+00:00,114.3,https://news.google.com/rss/articles/CBMivAFBVV95cUxQbWhDVWlrRXJvdDRqRXBzMmxGWGZDdFNZVGNuQWlnZGZIaE9iY0xmRkljdXYyQzBOM1kxTHdkcTlqMjRSV2tTTVhNWDJxQVFwNVBUdHNMN3EtMWgxLXdkaHNydUYzZFF2RTlFemhocHo3TlkwOVJORUVqU1VhSGZoOGVka184NGFXdTV5SVY3RUpDeUxIbmZ2NlVvZnYzdV9WNVBxQ2lWOTU0QXRmeTVFbXhNTExrcXdURXBPQQ?oc=5,Story post,2026 DIII softball championship game 2: Redlands vs. Trine full replay,2026 DIII softball championship game 2: Redlands vs. Trine full replay,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: 2026 DIII softball championship game 2: Redlands vs. Trine full replay,"This is a useful update, but it should be weighed against stronger stories.",2026 DIII softball championship game 2: Redlands vs. Trine full replay What should we cover next?,"Use a simple Softball news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,,softball::2026_diii_softball_championship_redlands_trine_replay_2026,1,1,Primary,No,No,No,,2026 DIII softball championship game 2: Redlands vs. Trine full replay NCAA.com
v11_final,Skip,38,4,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Still usable this week. Strong secondary sport: Softball. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,3,10,10,2,13,0,College Spotlight,College spotlight,Softball,General News,NCAA.com,2026 DII softball championship: Saint Leo vs. McKendree game one full replay,2026-06-03T00:42:49+00:00,132.2,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQSW1Uek9JcVFLc1JaZ1ZWNG5IRzU4T2V4UGVaNlo5VEFMXzlUM2VHdmEyVjdqbzR5MnZ5LS11MERGMEhXUGs0RXFoTk9Bczh5MVJSUHQtR3BQM3NVdzVxTmFtcXpUeHQyVlpPdG9IUTZiN1d6UWQxR3pEUGZISVV5VjQ3bnlkUkctYl9kYVNMc3JzdVV0Q0VzelpjU0RQSm1RcmVTdWtvYWJsNkVmSllPaFN4YnJ2aTl1dVpNM0JkOXF3UQ?oc=5,Story post,2026 DII softball championship: Saint Leo vs. McKendree game one full replay,2026 DII softball championship: Saint Leo vs. McKendree game one full replay,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: 2026 DII softball championship: Saint Leo vs. McKendree game one full replay,"This is a useful update, but it should be weighed against stronger stories.",2026 DII softball championship: Saint Leo vs. McKendree game one full replay What should we cover next?,"Use a simple Softball news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,,softball::saint_leo_softball_title,2,4,Duplicate / alternate angle,No,No,No,,2026 DII softball championship: Saint Leo vs. McKendree game one full replay NCAA.com
v11_final,Skip,38,4,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Still usable this week. Strong secondary sport: Softball. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,3,10,10,2,13,0,College Spotlight,College spotlight,Softball,General News,NCAA.com,2026 DIII softball championship game 1: Trine vs. Redlands full replay,2026-06-02T17:59:29+00:00,138.9,https://news.google.com/rss/articles/CBMivAFBVV95cUxPYXJkWkpJRkRPeXprTVY5akt4SC1adnUxOVNZaEtnSDJrUVZaaFI2LXZYcG9LLVJibjlCUzJ3djFqUlFNRm5QcHlhclZLbEZ5a1YwamRrbFQ0RktfelJ5WmZHVUxqNzRqTldad1NYTXZXZzY2T0tUUmYyeHhLWGlBb2VWeDNPX1YyMll4dURYRzlmS3pmNmFkbTdLNS1RRE1mMkx0Qkk4eUtOWmttbkNJZFgzTEdpcWdUYnpGRA?oc=5,Story post,2026 DIII softball championship game 1: Trine vs. Redlands full replay,2026 DIII softball championship game 1: Trine vs. Redlands full replay,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: 2026 DIII softball championship game 1: Trine vs. Redlands full replay,"This is a useful update, but it should be weighed against stronger stories.",2026 DIII softball championship game 1: Trine vs. Redlands full replay What should we cover next?,"Use a simple Softball news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,,softball::2026_diii_softball_championship_trine_redlands_replay_2026,1,1,Primary,No,No,No,,2026 DIII softball championship game 1: Trine vs. Redlands full replay NCAA.com
v11_final,Skip,38,4,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Below daily brief threshold.,Feature story. Recent under 72 hours. General women's sports fit. Source quality 9/10. Engagement: normal interest. Penalties: no major penalties.,7,14,5,0,12,0,Culture & Impact,Daily news,Women's Sports,Player Feature,Yahoo Sports,2026 Women's MX rider profile: Lachlan Turner,2026-06-05T20:35:03+00:00,64.3,https://news.google.com/rss/articles/CBMigAFBVV95cUxNcU5OODVNVmdzVzg5NXJSYWpiLXNldkxXbmRSMHRDaHI5WEVLODhXTFVqQndZOTg4QVRJSk9pWE9CV3N5cER2Nzg4Nk52QjAxVUxUeXRwSHk2NU42VkE4a1RudGQ1a24yQTljakFxTERpNnhUdHVxTG5IRUx3MnNITw?oc=5,Reel or story feature,2026 Women's MX rider profile: Lachlan Turner,2026 Women's MX rider profile: Lachlan Turner,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: 2026 Women's MX rider profile: Lachlan Turner,"This is a useful update, but it should be weighed against stronger stories.",2026 Women's MX rider profile: Lachlan Turner What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,,women's sports::2026_women's_rider_profile_lachlan_turner_2026_women's,1,1,Primary,No,No,No,,2026 Women's MX rider profile: Lachlan Turner Yahoo Sports
v11_final,Skip,38,4,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,Below daily brief threshold.,General update. Recent under 72 hours. General women's sports fit. Source quality 8/10. Engagement: major athlete. Penalties: no major penalties.,7,10,5,6,10,0,Star Watch,Star-driven engagement,Women's Sports,General News,The IX Sports,Rhyne Howard’s growth is happening on and off of the court,2026-06-05T15:54:43+00:00,69.0,https://news.google.com/rss/articles/CBMizAFBVV95cUxNbThtRkVFajA3ZWtVZERpbmU0X0lwLUNWSDcxVDZ2Q1hlODNpZ2xxY0ptMlh0ajg5Y2NHeDlCM25qbmFvOVdqanFadWNiQkVmZ2FOZVhzUzl6eEJaNkdzVE1sUmtnRUNtUjlUVTZkd0ViT2J0bVE4S1ZFSXpRR05kYUZZU3dxc01DdUxWY3ZROU1FX2FUVkkya2p1V1lVeTZXREFDUXFJdS1ra215QUFUcFZnUzdnMGxyVk1nNkg4a01lWWo0ak41VHJZY2c?oc=5,Story post,Rhyne Howard’s growth is happening on and off of the court,Rhyne Howard’s growth is happening on and off of the court,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Rhyne Howard’s growth is happening on and off of the court,"This is a useful update, but it should be weighed against stronger stories.",Rhyne Howard’s growth is happening on and off of the court What should we cover next?,"Use a simple Women's Sports news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews,Rhyne Howard,women's sports::rhyne howard,1,1,Primary,No,No,No,,Rhyne Howard’s growth is happening on and off of the court The IX Sports
